timestamp,temp_amb,delta_time
2016-06-19 00:00:00,292.08799999999997,46224000.0
2016-06-20 00:00:00,292.638,46310400.0
2016-06-21 00:00:00,293.90099999999995,46396800.0
2016-06-22 00:00:00,295.57099999999997,46483200.0
2016-06-23 00:00:00,297.496,46569600.0
2016-06-24 00:00:00,298.75,46656000.0
2016-06-25 00:00:00,298.82599999999996,46742400.0
2016-06-26 00:00:00,297.955,46828800.0
2016-06-27 00:00:00,296.64799999999997,46915200.0
2016-06-28 00:00:00,296.214,47001600.0
2016-06-29 00:00:00,296.512,47088000.0
2016-06-30 00:00:00,296.84099999999995,47174400.0
2016-07-01 00:00:00,297.803,47260800.0
2016-07-02 00:00:00,298.096,47347200.0
2016-07-03 00:00:00,297.659,47433600.0
2016-07-04 00:00:00,297.53099999999995,47520000.0
2016-07-05 00:00:00,297.878,47606400.0
2016-07-06 00:00:00,298.123,47692800.0
2016-07-07 00:00:00,298.402,47779200.0
2016-07-08 00:00:00,298.503,47865600.0
2016-07-09 00:00:00,299.27599999999995,47952000.0
2016-07-10 00:00:00,299.859,48038400.0
2016-07-11 00:00:00,300.28799999999995,48124800.0
2016-07-12 00:00:00,299.827,48211200.0
2016-07-13 00:00:00,298.59799999999996,48297600.0
2016-07-14 00:00:00,295.96799999999996,48384000.0
2016-07-15 00:00:00,293.85499999999996,48470400.0
